tree_01,1006.8755,-54.90197,1444.4431,380.09995,15.999999,1.0,F
tree_01,927.3023,-57.50618,1638.7203,415.79984,15.999999,1.0,F
tree_01,739.72577,-51.76471,1869.5438,369.59988,19.599998,1.0,F
tree_01,503.41144,-58.039215,1876.9462,334.7999,11.2,1.0,F
tree_01,288.2776,-50.595665,1614.5563,298.49994,13.599999,1.0,F
tree_01,56.27533,-54.901962,1513.3588,283.79993,12.4,1.0,F
tree_01,219.61465,-58.039223,1502.167,303.5999,12.4,1.0,F
tree_01,104.51892,-48.033134,1109.5946,238.1999,15.999999,1.0,F
tree_01,111.478905,-39.215683,994.1378,230.69995,15.999999,1.0,F
tree_01,217.61806,-37.333336,787.78436,202.19994,13.599999,1.0,F
tree_01,229.638,-38.58824,952.2919,161.69992,14.799999,1.0,F
tree_01,499.92215,-48.0,962.0663,130.49991,12.4,1.0,F
tree_02,1568.2284,-37.333336,555.57135,-30.599998,11.2,1.0,F
tree_02,1623.0402,-37.333344,684.2603,-55.800014,11.2,1.0,F
tree_02,1697.8447,-48.627457,1017.7512,-2.700019,11.2,1.0,F
tree_02,1734.2892,-51.13726,1120.0978,53.39998,8.8,1.0,F
tree_02,1805.2303,-42.352943,1240.322,-103.20003,12.4,1.0,F
tree_02,1576.2214,-58.666664,1562.6868,-43.200024,11.2,1.0,F
tree_02,1437.6343,-59.29413,1440.5426,-84.30003,10.0,1.0,F
tree_02,1575.3235,-51.76471,1760.8312,-1.5000274,10.0,1.0,F
tree_02,1447.6859,-49.86921,1861.3737,-47.40003,10.0,1.0,F
tree_02,1167.2012,-46.117653,1846.3411,-112.8,12.4,1.0,F
tree_02,832.6097,-57.411774,1984.1971,-71.700005,15.999999,1.0,F
tree_02,768.69543,-50.50981,1916.9014,-69.00001,10.0,1.0,F
tree_02,647.9583,-58.039215,1853.6312,-53.70004,13.599999,1.0,F
tree_02,444.7149,-58.97899,1778.3339,-74.40005,14.799999,1.0,F
tree_02,300.52274,-55.765358,1575.6742,-104.100044,10.0,1.0,F
tree_02,224.06525,-45.490204,1056.78,-111.90014,14.799999,1.0,F
tree_02,170.17201,-38.588234,910.5159,-76.500145,12.4,1.0,F
tree_02,77.985664,-44.2353,762.8028,-119.10015,13.599999,1.0,F
tree_02,229.53973,-37.333344,660.86676,-135.00018,14.799999,1.0,F
tree_02,501.23993,-60.88392,784.8495,-40.800163,17.199999,1.0,F
tree_02,657.75574,-64.31373,457.61774,15.899822,15.999999,1.0,F
tree_02,772.5085,-62.431374,150.14824,1.1998199,12.4,1.0,F
tree_02,1038.5984,-59.305305,175.06769,-6.3001833,14.799999,1.0,F
tree_02,1460.3582,-56.784317,83.96828,42.299816,13.599999,1.0,F
tree_02,1719.329,-56.784317,125.66748,26.099815,19.6,1.0,F
tree_02,2005.6207,-60.774025,46.196373,76.79983,8.8,1.0,F
tree_02,1704.8314,-49.882355,381.61932,-56.700176,10.0,1.0,F
tree_02,1952.9088,-63.030746,516.9551,12.899827,10.0,1.0,F
tree_02,1870.4279,-37.333344,654.5441,-6.3001738,10.0,1.0,F
tree_02,1958.7072,-37.333344,670.662,64.499825,10.0,1.0,F
tree_02,2012.8975,-37.333336,1282.5834,56.399803,10.0,1.0,F
tree_03,1555.3969,-37.333344,483.91656,-289.2,12.4,1.0,F
tree_03,1600.2953,-37.333344,604.28143,-333.60013,10.0,1.0,F
tree_03,1617.4025,-37.333336,640.8225,-418.8002,13.599999,1.0,F
tree_03,1436.546,-37.333336,974.06,-396.3003,12.4,1.0,F
tree_03,1395.2985,-37.333344,901.04803,-327.60034,8.8,1.0,F
tree_03,1353.8129,-37.333336,965.6891,-329.70023,14.799999,1.0,F
tree_03,1319.6982,-45.49762,1056.5277,-372.90024,10.0,1.0,F
tree_03,1124.6587,-42.980392,935.24457,-452.7002,10.0,1.0,F
tree_03,1004.19415,-62.43138,1082.8341,-412.50015,10.0,1.0,F
tree_03,979.739,-62.43138,998.7644,-482.1001,14.799999,1.0,F
tree_03,929.4696,-65.568634,1134.5781,-469.50003,7.6000004,1.0,F
tree_03,1002.0766,-54.274513,892.5867,-531.0002,14.799999,1.0,F
tree_03,1035.1259,-48.62745,752.2126,-349.20032,14.799999,1.0,F
tree_03,917.11414,-44.2353,674.40594,-424.50018,13.599999,1.0,F
tree_03,641.76245,-62.14959,313.58307,-463.8002,17.199999,1.0,F
tree_03,943.42236,-65.56863,72.74281,-526.8003,19.6,1.0,F
tree_04,1592.6329,-37.333344,654.1162,75.30001,25.6,1.0,F
tree_04,1593.4712,-37.333344,506.4027,96.59998,13.599999,1.0,F
tree_04,1566.9973,-37.333336,732.29443,59.69998,13.599999,1.0,F
tree_04,1841.1058,-43.607857,557.6496,147.30002,13.599999,1.0,F
tree_04,1979.5758,-55.28421,576.2737,138.30006,13.599999,1.0,F
tree_04,1344.195,-37.333344,927.59717,289.20013,14.799999,1.0,F
tree_04,1070.7249,-46.74511,913.79565,294.60004,17.199999,1.0,F
tree_04,935.69604,-64.313736,1073.6589,342.90002,19.600002,1.0,F
tree_04,1137.3986,-53.647064,1376.7777,378.29996,14.799999,1.0,F
tree_04,1026.6654,-64.13751,1399.8002,362.0999,15.999999,1.0,F
tree_04,971.38354,-50.56675,1516.091,377.99988,18.4,1.0,F
tree_04,689.619,-46.745102,1927.0618,351.59985,20.800001,1.0,F
tree_04,524.155,-56.156853,1971.4199,330.59982,15.999999,1.0,F
tree_04,554.17413,-62.57228,1812.6605,313.79974,20.800001,1.0,F
tree_04,375.5636,-55.54789,1712.8069,280.19974,19.6,1.0,F
tree_04,246.49112,-49.16809,1551.8961,266.69977,18.4,1.0,F
tree_04,397.899,-53.019615,1205.6155,172.19974,14.799999,1.0,F
tree_04,485.83334,-56.784317,1350.6104,141.29973,7.6,1.0,F
tree_04,281.27692,-51.137253,1153.417,190.19969,8.8,1.0,F
tree_04,300.0286,-40.470596,996.9968,182.69969,13.599999,1.0,F
tree_04,401.39694,-46.74511,1082.7139,140.0997,12.4,1.0,F
tree_04,306.2584,-37.33335,862.1708,188.99971,15.999999,1.0,F
tree_04,118.515045,-40.470596,910.45636,226.19968,20.800001,1.0,F
tree_04,674.5121,-64.94118,553.23157,159.2997,18.4,1.0,F
tree_04,762.7465,-54.274513,638.6119,136.49966,17.199999,1.0,F
tree_04,730.4728,-52.760742,248.7089,144.89963,14.799999,1.0,F
tree_04,921.5548,-54.901962,227.7379,122.699615,15.999999,1.0,F
tree_04,1185.794,-49.254906,194.62784,109.49961,14.799999,1.0,F
tree_04,1403.6727,-37.333344,201.38986,101.99961,13.599999,1.0,F
tree_04,1470.0632,-37.333336,332.32605,77.39961,13.599999,1.0,F
tree_04,1345.3296,-37.333344,189.3808,23.699596,15.999999,1.0,F
tree_04,1673.0,-62.431366,68.504295,75.89958,15.999999,1.0,F
tree_04,1965.9075,-65.46507,76.25471,78.8996,12.4,1.0,F
tree_04,2018.5322,-60.549026,189.04366,65.099594,8.8,1.0,F
tree_04,1994.924,-71.2157,322.57236,41.9996,14.799999,1.0,F
tree_04,1967.1284,-67.45097,222.51282,46.799606,7.6000004,1.0,F
tree_04,1813.0958,-55.437828,455.3683,-5.4003944,12.4,1.0,F
tree_04,1784.5471,-62.43138,318.949,-36.600395,8.8,1.0,F
tree_04,1691.0898,-52.392174,219.5505,-74.10041,12.4,1.0,F
tree_04,1788.9447,-63.686264,185.24655,-68.10041,6.4000006,1.0,F
tree_04,1597.695,-51.76471,140.5808,-72.00041,14.799999,1.0,F
tree_04,1330.5874,-44.862747,137.8074,-71.7004,15.999999,1.0,F
tree_04,2010.2476,-37.33336,796.8771,50.69959,14.799999,1.0,F
tree_04,2012.9685,-37.333344,915.7388,41.399586,10.0,1.0,F
tree_04,2014.2808,-37.33333,1084.0593,29.099594,14.799999,1.0,F
tree_04,1749.6357,-44.235306,1200.4757,-20.400408,15.999999,1.0,F
tree_04,1775.3922,-52.568115,1109.2612,-40.50041,8.8,1.0,F
tree_04,1667.5342,-51.76471,1158.225,-40.800407,13.599999,1.0,F
tree_04,1684.3762,-51.484726,1069.8512,-61.20041,13.599999,1.0,F
tree_05,1701.6699,-54.274506,1114.6327,65.399994,18.4,1.0,F
tree_05,1756.4689,-45.490204,1168.8236,68.39997,13.599999,1.0,F
tree_05,1537.9293,-37.333344,534.4875,150.89998,19.6,1.0,F
tree_05,1559.8453,-37.333344,699.24915,97.79998,17.199999,1.0,F
tree_05,1586.5876,-37.333344,770.8329,133.5,18.4,1.0,F
tree_05,1262.9015,-37.333344,944.82587,342.59998,18.4,1.0,F
tree_05,1368.5146,-37.333336,999.57764,327.29993,18.4,1.0,F
tree_05,1399.7971,-37.333344,928.7987,306.89993,14.799999,1.0,F
tree_05,2007.2489,-37.333344,995.39813,423.59995,17.199999,1.0,F
tree_05,1986.6611,-37.333344,709.52686,473.9999,12.4,1.0,F
tree_05,1882.7584,-38.570435,603.484,492.5999,15.999999,1.0,F
tree_05,1722.2769,-47.372543,436.34436,526.19977,14.799999,1.0,F
tree_05,1795.698,-59.921585,403.4145,505.49982,23.200003,1.0,F
tree_05,1397.6006,-37.33333,277.39923,565.19995,17.199999,1.0,F
tree_05,1046.066,-37.333344,331.89862,614.39984,15.999999,1.0,F
tree_05,1010.3328,-49.882362,236.51253,593.6998,15.999999,1.0,F
tree_05,872.56696,-47.460915,302.68707,593.69977,17.199999,1.0,F
tree_05,434.76825,-63.85164,70.742096,593.39984,15.999999,1.0,F
tree_05,330.1337,-59.74994,64.75806,591.59973,24.400002,1.0,F
tree_05,476.16617,-66.196075,40.75241,575.6997,24.400002,1.0,F
tree_05,86.64215,-43.607857,695.4069,660.8998,18.4,1.0,F
tree_05,317.6999,-37.333336,699.4982,677.69977,19.6,1.0,F
tree_05,467.5502,-48.000008,829.22516,718.7997,17.199999,1.0,F
tree_05,459.31363,-47.999992,1026.8368,727.4997,17.199999,1.0,F
tree_05,346.94366,-49.882355,1201.47,712.4996,18.4,1.0,F
tree_05,154.8989,-52.392166,1157.4888,658.7996,18.4,1.0,F
tree_05,508.5036,-58.752945,1263.4991,716.09955,17.199999,1.0,F
tree_05,525.19037,-56.784317,1143.5869,640.7996,13.599999,1.0,F
tree_05,568.1399,-55.529404,965.7928,617.99976,20.800001,1.0,F
tree_05,1084.6875,-54.405502,1427.3303,766.79987,15.999999,1.0,F
tree_05,948.75366,-60.02008,1479.2749,757.4998,17.199999,1.0,F
tree_05,946.2143,-61.331924,1722.0929,762.2998,17.199999,1.0,F
tree_05,827.4232,-63.058823,1896.4951,719.4002,19.6,1.0,F
tree_05,615.7882,-48.0,1984.186,699.60034,23.2,1.0,F
tree_05,507.42255,-60.86653,1800.373,666.9003,23.200003,1.0,F
tree_05,623.8994,-64.26755,1806.9558,676.80023,18.4,1.0,F
tree_05,714.3684,-63.686295,1815.6123,677.10016,26.800005,1.0,F
tree_05,1499.5961,-64.313736,1485.8575,831.0001,18.4,1.0,F
tree_05,1557.2893,-52.39215,1702.7795,794.4002,20.8,1.0,F
tree_05,1853.0503,-68.61459,1683.5338,789.3003,19.599998,1.0,F
tree_05,1967.9592,-56.15686,1612.6499,794.4003,17.199999,1.0,F
tree_05,1744.2351,-57.171173,1318.6682,826.5003,25.6,1.0,F
tree_05,1765.4886,-61.710846,1401.536,816.0003,20.8,1.0,F
house_01,1245.4868,-37.333336,281.33313,359.70004,11.2,1.0,F
house_02,1418.9006,-37.333344,333.7547,323.70007,11.2,1.0,F
house_03,1466.7106,-37.33334,397.84796,295.2,11.2,1.0,F
house_04,1516.6948,-37.33333,457.1859,-67.20004,11.2,1.0,F
house_05,1053.719,-37.333336,382.6862,49.199936,11.2,1.0,F
house_06,1264.655,-37.333336,818.26587,-221.99997,11.2,1.0,F
house_07,1162.4313,-37.333336,742.53906,-224.39975,10.0,1.0,F
house_08,1078.8118,-37.333336,624.7692,-233.39963,10.0,1.0,F
house_09,1114.1072,-37.33334,349.15115,49.80043,10.0,1.0,F
house_10,1490.2922,-37.33333,607.565,630.60046,11.2,1.0,F
tree_07,1233.8955,-37.333344,481.94458,213.30002,30.400003,1.0,F
tree_06,1348.6992,-37.333344,233.83025,372.3001,20.800001,1.0,F
tree_04,1124.905,-37.333344,682.61743,474.60016,15.999999,1.0,F
bridge,1370.443,-63.360077,1250.8568,247.2,8.8,1.0,F
bridge,296.86273,-61.490196,1415.9537,428.10004,8.8,1.0,F
bridge,538.38824,-61.411537,623.29285,383.69995,10.0,1.0,F
barn,97.61334,-37.333344,1995.9253,450.60025,10.0,1.0,F
farmland,56,-37.333344,1891,450.60013,10.0,1.0,F
farmland,125,-37.333344,1891,450.60013,10.0,1.0,F
farmland,192,-37.333344,1891,450.60013,10.0,1.0,F
farmland,56,-37.333344,1825.8274,450.60013,10.0,1.0,F
farmland,125,-37.333344,1825.1442,450.60013,10.0,1.0,F
farmland,192,-37.333344,1825,450.60013,10.0,1.0,F
farmland,56,-37.333344,1760,450.60013,10.0,1.0,F
farmland,125,-37.333344,1760,450.60013,10.0,1.0,F
farmland,192,-37.333344,1760,450.60013,10.0,1.0,F
sunflower,169.67017,-37.333336,1868.5348,0.8999939,10.0,1.0,F
sunflower,184.16835,-37.333336,1868.3071,0.8999939,10.0,1.0,F
sunflower,198.66655,-37.333336,1868.0795,0.8999939,10.0,1.0,F
sunflower,213.4647,-37.333336,1867.847,0.8999939,10.0,1.0,F
sunflower,213.75531,-37.333336,1886.345,0.8999939,10.0,1.0,F
sunflower,199.05714,-37.333336,1886.5758,0.8999939,10.0,1.0,F
sunflower,184.41289,-37.333336,1885.065,1.199997,10.0,1.0,F
sunflower,168.0165,-37.333336,1885.4082,1.199997,10.0,1.0,F
sunflower,171.33553,-37.33335,1905.7034,6.899994,11.2,1.0,F
sunflower,181.97704,-37.333336,1903.3374,-3.6000366,10.0,1.0,F
sunflower,195.75386,-37.333344,1903.352,-3.0517578E-5,8.8,1.0,F
sunflower,212.54346,-37.333344,1902.1478,1.499939,11.2,1.0,F
beet,213.74896,-37.33334,1847.3473,92.69997,25.600002,1.0,F
beet,206.51352,-37.333336,1835.5352,86.999954,23.2,1.0,F
beet,214.12462,-37.33334,1826.0299,110.099945,20.800001,1.0,F
beet,199.09976,-37.33334,1820.4731,101.09993,23.199999,1.0,F
beet,212.62634,-37.333336,1814.6908,95.999916,19.599998,1.0,F
beet,203.48788,-37.33334,1803.5638,85.49992,24.400002,1.0,F
beet,192.47954,-37.33334,1846.7642,95.39993,24.4,1.0,F
beet,183.81944,-37.33334,1841.299,97.79994,20.800001,1.0,F
beet,176.74182,-37.333336,1805.7076,82.49993,20.800001,1.0,F
beet,181.72939,-37.333336,1826.0726,87.89993,20.800001,1.0,F
sunflower_broken,179.54858,-37.33334,1917.9797,32.699966,13.599999,1.0,F
sunflower_broken,194.45752,-37.33334,1918.5797,39.299988,10.0,1.0,F
sunflower_broken,211.5241,-37.333336,1917.7319,39.89998,12.4,1.0,F
sunflower_broken,173.28194,-37.333336,1891.5073,52.49996,8.8,1.0,F
sunflower_broken,189.30255,-37.333336,1894.4326,53.999977,8.8,1.0,F
sunflower_broken,203.68332,-37.333336,1876.1097,52.19998,8.8,1.0,F
corn,148.77249,-37.333336,1912.8026,124.79998,17.199999,1.0,F
corn,147.98372,-37.33334,1901.9922,130.49998,15.999999,1.0,F
corn,148.28442,-37.333336,1889.817,139.79999,15.999999,1.0,F
corn,146.8317,-37.333336,1877.8138,228.29999,13.599999,1.0,F
corn,144.53772,-37.333332,1867.0433,223.5,13.599999,1.0,F
corn,133.76918,-37.33334,1866.7863,223.2,13.599999,1.0,F
corn,133.87207,-37.33334,1882.3425,224.70001,15.999999,1.0,F
corn,134.244,-37.333336,1893.4907,296.10004,13.599999,1.0,F
corn,102.1069,-37.333336,1872.1865,312.30002,14.799999,1.0,F
corn,127.17241,-37.333332,1911.417,266.1,15.999999,1.0,F
corn,115.914215,-37.333336,1876.6079,300.30005,14.799999,1.0,F
corn,107.00508,-37.333336,1912.0981,263.40002,13.599999,1.0,F
corn,123.03557,-37.333336,1866.098,247.50003,13.599999,1.0,F
corn,134.4936,-37.33334,1904.7817,222.90002,10.0,1.0,F
corn,123.81406,-37.333336,1896.1383,221.10004,14.799999,1.0,F
corn,117.29874,-37.333336,1907.2275,210.60004,13.599999,1.0,F
corn,102.46374,-37.333332,1898.9592,201.30005,15.999999,1.0,F
corn,113.18555,-37.333332,1889.9526,216.60004,13.599999,1.0,F
corn,112.28384,-37.333336,1866.3855,240.00005,10.0,1.0,F
tomato,212.46323,-37.33334,1777.6365,131.40005,22.000002,1.0,F
tomato,212.21938,-37.33334,1764.037,452.10016,17.199999,1.0,F
tomato,214.03926,-37.333336,1745.6691,534.00024,14.799999,1.0,F
tomato,199.09232,-37.33334,1770.5616,559.8001,18.400002,1.0,F
tomato,199.74606,-37.333344,1744.4934,577.2001,18.4,1.0,F
tomato,176.55458,-37.333336,1776.3995,550.50024,18.4,1.0,F
tomato,186.53665,-37.33334,1760.7112,560.7002,17.199999,1.0,F
tomato,171.48325,-37.333336,1760.7114,548.7002,17.2,1.0,F
tomato,188.12708,-37.333336,1738.1599,571.2001,18.4,1.0,F
tomato,172.10202,-37.333344,1745.7839,663.6001,17.199999,1.0,F
tomato,198.09576,-37.333332,1757.1295,687.9001,13.599999,1.0,F
tomato,187.89879,-37.333336,1773.5944,693.3,14.799999,1.0,F
tomato,201.56836,-37.33334,1779.6763,678.6,12.4,1.0,F
tomato,189.65193,-37.333336,1778.6881,689.1,10.0,1.0,F
tomato,180.83725,-37.33334,1784.61,695.09985,18.4,1.0,F
tomato,168.90833,-37.33334,1769.5148,713.39984,13.599999,1.0,F
tomato,184.82341,-37.333344,1750.4135,653.3999,17.199999,1.0,F
tomato,193.05824,-37.333336,1764.4989,643.4999,10.0,1.0,F
tomato,168.31232,-37.333344,1781.7892,659.0998,14.799999,1.0,F
cabbage,101.684494,-37.33334,1741.4352,719.3997,15.999999,1.0,F
cabbage,105.18338,-37.333332,1758.7952,769.19965,17.199999,1.0,F
cabbage,106.788025,-37.333336,1777.9259,775.7998,18.4,1.0,F
cabbage,123.693275,-37.333336,1766.674,741.29987,15.999999,1.0,F
cabbage,141.11517,-37.33334,1779.235,759.5998,18.4,1.0,F
cabbage,143.15715,-37.33334,1762.1047,853.79974,15.999999,1.0,F
cabbage,145.55367,-37.333336,1739.6647,882.59973,15.999999,1.0,F
cabbage,131.47269,-37.33334,1751.8208,893.09973,14.799999,1.0,F
cabbage,118.7892,-37.333344,1740.3777,902.69977,17.199999,1.0,F
cabbage,124.477394,-37.333336,1783.4508,881.99976,13.599999,1.0,F
brokoly,147.50778,-37.333344,1802.6089,862.79987,17.199999,1.0,F
brokoly,133.06837,-37.33334,1801.0118,862.19977,14.799999,1.0,F
brokoly,119.72287,-37.33334,1801.2167,860.6998,13.599999,1.0,F
brokoly,105.83917,-37.333336,1802.094,852.2999,13.599999,1.0,F
brokoly,144.70432,-37.333336,1818.3961,878.6999,14.799999,1.0,F
brokoly,128.76535,-37.33334,1816.2081,861.9,13.599999,1.0,F
brokoly,114.08615,-37.333336,1817.8226,852.5999,13.599999,1.0,F
brokoly,104.75668,-37.33334,1816.2329,957.9,13.599999,1.0,F
brokoly,144.90092,-37.333336,1835.1041,978.2999,12.4,1.0,F
brokoly,148.30933,-37.333336,1849.0452,938.1001,12.4,1.0,F
brokoly,132.66374,-37.33334,1832.0585,964.5001,13.599999,1.0,F
brokoly,135.56895,-37.33334,1846.824,940.8002,13.599999,1.0,F
brokoly,117.997375,-37.333344,1828.959,1023.6001,14.799999,1.0,F
brokoly,119.33653,-37.333332,1844.688,965.1002,13.599999,1.0,F
brokoly,105.500946,-37.33334,1830.3912,995.10016,13.599999,1.0,F
brokoly,103.11915,-37.33334,1847.1863,898.19995,14.799999,1.0,F
wheat1,81.89589,-37.33334,1776.7491,898.7998,20.800001,1.0,F
wheat1,69.230835,-37.33334,1776.2178,898.4998,14.799999,1.0,F
wheat1,56.952087,-37.333332,1777.7148,900.8997,17.199999,1.0,F
wheat1,45.196,-37.333344,1779.5415,896.69995,15.999999,1.0,F
wheat1,33.192215,-37.333344,1779.628,887.69995,15.999999,1.0,F
wheat1,75.534225,-37.333332,1767.9077,961.49976,14.799999,1.0,F
wheat1,61.28045,-37.33334,1765.9133,875.0998,17.199999,1.0,F
wheat1,74.84843,-37.333332,1754.2369,957.5998,17.199999,1.0,F
wheat1,73.93976,-37.33334,1739.9279,876.8996,15.999999,1.0,F
wheat1,63.759323,-37.333336,1752.9747,940.1995,18.4,1.0,F
wheat1,59.64221,-37.333336,1738.7441,870.2994,13.599999,1.0,F
wheat1,46.049637,-37.33334,1766.3489,907.1993,15.999999,1.0,F
wheat1,49.62507,-37.333336,1751.8278,915.5992,16.0,1.0,F
wheat1,42.033394,-37.33334,1738.8708,867.5992,15.999999,1.0,F
wheat1,32.58292,-37.333336,1761.9352,905.0992,14.799999,1.0,F
wheat1,36.533585,-37.333336,1753.3959,909.599,11.2,1.0,F
wheat2,57.981323,-37.333344,1749.8728,941.0989,12.4,1.0,F
wheat2,67.809044,-37.333336,1735.9202,925.1991,10.0,1.0,F
wheat2,65.55074,-37.333336,1744.9446,872.39923,11.2,1.0,F
wheat2,52.68937,-37.33334,1769.3806,873.5993,10.0,1.0,F
artichoke,50.479225,-37.333336,1910.5671,94.20003,22.000002,1.0,F
artichoke,36.67724,-37.33334,1911.1573,78.60003,20.800001,1.0,F
artichoke,61.879574,-37.33334,1909.7253,70.800026,20.800001,1.0,F
artichoke,76.69165,-37.333344,1910.965,5.400009,20.800001,1.0,F
artichoke,75.01153,-37.333336,1899.9467,-92.39996,19.6,1.0,F
artichoke,76.236145,-37.333344,1873.0305,-88.79993,23.2,1.0,F
artichoke,77.26843,-37.33334,1887.1707,-93.59985,22.000002,1.0,F
artichoke,64.759575,-37.33334,1877.1465,-136.19995,26.800001,1.0,F
artichoke,64.52816,-37.333336,1893.8873,-145.20001,20.800001,1.0,F
artichoke,52.939682,-37.333336,1897.7961,-154.49997,24.399998,1.0,F
artichoke,53.121628,-37.33334,1881.2162,-147.30002,28.000002,1.0,F
